crop,N,P,K,temperature,humidity,ph,rainfall
Melaleuca,94,36,44,24.851944047835907,75.18484135207727,5.778873818189169,1920.090758443588
Melaleuca,90,27,44,25.660857119441157,75.37450019768315,5.914021852666024,1954.9566724221552
Melaleuca,91,34,58,28.406549600278964,71.994375603151,5.93485688259329,2101.946279189981
Melaleuca,88,24,41,27.06040548396407,74.22593219009343,6.17190029631583,2007.2211544582553
Melaleuca,91,30,45,28.027151633396002,77.11191258923984,5.838090812095628,2082.7442686599547
Melaleuca,85,31,48,27.528641529458223,72.43883352274979,6.034258068158696,1936.6372778452533
Melaleuca,81,36,52,29.32084187016815,72.18754411235014,6.098858111255517,2057.708168339336
Melaleuca,83,24,48,26.9380799527779,70.93026539219758,5.662656941254117,2045.1324179065448
Melaleuca,90,30,44,26.889863459414315,73.60315121430504,5.756163559646384,1964.3253323145314
Melaleuca,79,30,46,25.771046937454923,76.86769164579964,6.075776303154828,1971.0655789397351
Cinnamon,49,68,77,24.022336800864952,47.215472092108485,5.594303559987452,1134.3899089686424
Cinnamon,37,73,84,20.125515099219093,46.4793751222605,5.75898767220512,1157.4197261021611
Cinnamon,42,76,73,25.256404654764737,46.25784955248455,5.9509733606331325,1172.2083376397109
Cinnamon,37,82,78,22.60150225191071,54.88740272571168,5.754893837382525,1213.6518867029163
Cinnamon,42,67,88,20.708859837507184,50.44927940007443,5.693058915118801,1129.1084611367692
Cinnamon,41,68,74,21.305980503943584,54.1502821323254,5.622873831598541,1041.533379156529
Cinnamon,48,68,83,25.21064992862067,49.67757022674064,5.8067237493208745,1067.715259671341
Cinnamon,41,75,76,23.419229260003394,50.309491484705056,5.508483579603864,1170.5772997939482
Cinnamon,39,67,83,21.797609768875223,46.37119843445759,5.867347685106356,1104.4457747240833
Cinnamon,44,66,84,24.86005901994059,54.22082663018067,5.724438220499714,1121.2122720661737
Cinnamon,36,75,81,24.8928876407731,48.13050604104779,5.994514467360369,1047.3599345013993
Cinnamon,42,71,75,22.540215145123568,52.6677110603772,5.807166280920555,1067.734427388589
Cinnamon,48,78,87,21.556659247439764,53.21334115638823,5.532590108433722,1224.860090345744
Cinnamon,31,79,81,23.6644448025763,50.216244742312824,5.791560601848395,1129.09753130825
Cinnamon,38,81,74,20.794647395218558,50.527749285248845,5.63981970504115,1063.4271824384996
Cinnamon,37,71,85,23.705275796109255,47.20949537180719,5.972849065810436,1219.3749967394538
Cinnamon,40,66,70,25.339408800004854,48.3300917166288,5.780645000371455,1135.403734101883
Cinnamon,42,81,76,23.301935384299373,47.02212066392573,5.951160513755626,1178.9887844942177
Cinnamon,30,84,88,24.32542854831547,52.118751233433485,5.602118733498388,1159.841134433089
Cinnamon,36,81,83,24.280793252680994,54.96159605136322,5.539749787366829,1062.7592795937267
Star Anise,17,45,57,25.647829572619045,41.85797285583345,6.975572975126549,1297.739942522771
Star Anise,18,47,51,26.261838292640263,40.59010772940996,7.3238840844135975,1261.5543622694947
Star Anise,19,44,58,23.47305395060144,42.09725044694913,7.373558057860404,1338.582888638435
Star Anise,32,55,59,28.42841953358777,41.19066359307532,7.475520849286576,1211.0120737355778
Star Anise,13,42,63,27.509281638305723,47.120872862950975,6.9538302543392945,1290.2462407759367
Star Anise,20,53,50,27.255928578801267,46.95938007647047,6.908423826055248,1376.8466661790637
Star Anise,25,55,45,26.30578580047696,39.05431392519558,7.339086585465142,1206.3426554089478
Star Anise,14,46,55,26.409467170745803,47.898069203538135,7.199864244003764,1258.8458179380077
Star Anise,17,58,48,27.381059927249055,47.52164468946158,7.0055451348370985,1262.5964817946224
Star Anise,29,45,48,25.89845899373696,46.254063144093486,7.35231030008734,1205.9249307433636
Star Anise,25,51,52,23.177803079927145,44.770628564177244,6.908286201156203,1369.7241088385742
Star Anise,16,44,56,24.450854391610456,47.675768137969,7.250556803478154,1278.5244197686131
Star Anise,25,59,58,27.398643582555415,46.41274026590648,7.324376053961116,1315.9129565671776
Star Anise,26,58,62,28.29895218587247,45.308099322594714,7.362790827026963,1351.3027525464058
Star Anise,17,52,64,28.891799746199542,39.46777541173199,7.039082601109681,1307.2708185653878
Star Anise,16,50,56,24.58465727322995,41.98342732312607,7.302970687092109,1180.3100068657875
Star Anise,17,43,56,28.023421935761256,41.543646023202506,7.111286760178212,1185.7485899387832
Star Anise,26,44,61,26.322065835472863,45.596452376524866,7.48841343770502,1344.5646504713786
Star Anise,18,51,59,26.7443957392052,41.76113194750159,7.447404326680938,1294.9074417313793
Star Anise,18,44,51,26.99552196194673,45.68917198362578,7.176804904011314,1368.6204228763054
Macadamia,28,21,96,33.56604664660394,42.83460449178316,4.936592547761593,1267.086887969998
Macadamia,20,32,83,33.0655757583172,44.707698230337414,5.363802713073404,1183.2359194609644
Macadamia,24,32,81,30.857880515409025,42.97213414402764,4.934074604939157,1169.080853026375
Macadamia,20,16,98,35.54283408985984,42.5228709316425,4.90916204059162,1177.7225822402715
Macadamia,22,23,96,35.496687691473596,35.006047016736424,5.052881237100564,1099.0739816489
Macadamia,17,26,98,34.572925391029116,43.25761282007304,5.372428775779925,1107.6853320092057
Macadamia,28,20,90,31.24181089664062,43.69884505806569,4.8705937197937335,1250.4881776712095
Macadamia,34,29,97,31.367280247711335,36.40643490721955,5.194104855348222,1196.639506128847
Macadamia,17,19,88,34.1860991167928,43.295929592780055,4.897319069348306,1191.5458770275866
Macadamia,27,29,83,33.90188824143589,43.187014228305785,4.850805961042574,1119.64317605373
Macadamia,28,32,83,35.853852592593434,38.54418454487373,5.207360687320977,1212.4658735771782
Macadamia,33,32,87,30.38242326263727,43.359896980431735,4.937061097849182,1125.8567254308311
Macadamia,34,19,99,33.029409782235305,40.47239653047524,5.192584927619931,1154.1128504945207
Macadamia,17,22,91,30.850966107159277,41.84444354952428,5.344692482562773,1182.0541554425856
Macadamia,28,22,86,34.47504708910075,42.081071757223626,4.810573212150408,1146.5603437844566
Macadamia,33,30,92,34.73014192230831,38.79140057145896,5.2437062599739095,1124.6500695022917
Macadamia,28,18,92,34.68909227073411,41.13915763772921,5.011976894502204,1123.6678977944218
Macadamia,21,25,81,30.78900942284067,36.272547541558815,5.233473285003842,1254.864776981773
Macadamia,24,20,81,32.00534392634347,35.96461067659209,5.137981032605583,1136.3025489883898
Macadamia,26,28,90,31.328078492320177,39.84246441487029,5.313831154528267,1231.0599295303625
Rose,34,22,91,35.64424137958351,42.69836784532117,6.579121662658427,1348.6872999704665
Rose,49,29,92,33.4379828363517,43.7679057128069,6.105246775846179,1302.5145643241685
Rose,38,26,99,33.7202475709694,44.79930957929343,6.22478875844552,1205.4387380559835
Rose,38,20,97,30.13214994282855,42.35154842260493,6.081891628482671,1335.1820424077116
Rose,51,26,91,35.67869189394521,44.81748644289704,6.071424215477743,1270.3314897167484
Rose,42,17,99,33.34091245655497,44.39459993598343,6.343790499369037,1281.17322027398
Rose,38,16,95,33.40325016461459,46.49748603746038,6.377070771166668,1238.386331126621
Rose,50,16,94,32.560433522500624,47.798498147781075,6.249223126307098,1221.7516823722892
Rose,34,22,88,34.088105177515885,40.99918500659019,6.441621947847368,1238.5537311020962
Rose,43,27,101,30.956285519860064,43.43823956342267,6.563152783813488,1215.44157197928
Rose,34,22,94,33.29964021695963,40.23117827766382,6.356093395420306,1373.2041791092024
Rose,48,28,96,33.489933900150255,41.29790363554244,6.575522455052923,1345.1202303104817
Rose,44,17,94,32.33786889254433,44.20542721521003,6.424339834723731,1212.2681195762518
Rose,51,20,85,34.030628805860346,46.5467443819838,6.334888870068175,1359.5607934716347
Rose,38,24,87,30.491371339060972,44.98465673264105,6.442487713489312,1236.7137253663882
Rose,34,31,102,35.040387353678256,41.5100632724146,6.434696034464676,1218.9083461079715
Rose,38,30,101,34.22728634788685,41.489159899557905,6.216391074801302,1240.564832720907
Rose,45,17,84,31.121402949937636,43.93067313229672,6.486694256760147,1341.5619781594642
Rose,46,19,90,31.17324049939213,47.062637181144225,6.295791899876629,1278.5008617148696
Rose,47,31,89,31.915097109529576,39.873750921226375,6.217652009539812,1189.5417533771983
Chrysanthemum,60,87,62,24.916194742522983,57.493415054101064,6.274455458046849,2015.4814905734895
Chrysanthemum,77,92,58,24.11720782005648,62.2577474749757,6.56579441553259,2053.020064005196
Chrysanthemum,60,89,45,25.15041217815634,59.10507394246681,6.624204268068827,1973.8142076623787
Chrysanthemum,72,98,58,22.973764975380206,66.33389134414895,6.1721254248306865,2119.1586621333977
Chrysanthemum,76,101,51,22.085080322661156,65.7497662614318,6.312373196729109,2132.1186853484533
Chrysanthemum,78,94,48,20.86013380753089,58.65790153429959,6.188249418570342,2116.9837469463314
Chrysanthemum,74,93,53,24.0389838006366,65.92396919766608,6.346428575754678,1945.1576026931978
Chrysanthemum,69,92,43,23.035965781644595,63.323685662675864,6.587568934955905,2019.2469789107238
Chrysanthemum,73,95,54,25.752216284380296,64.61536833882147,6.676796713419993,2050.445122731159
Chrysanthemum,66,101,60,20.547141749567196,62.561884758088254,6.376579666722167,2123.639111459742
Chrysanthemum,65,88,62,25.581817428759035,61.69582788428805,6.640199869622462,2132.7230389808274
Chrysanthemum,74,103,43,20.793191008835812,59.49408578153546,6.389605242683208,2066.748581106879
Chrysanthemum,69,96,46,21.84644672638063,60.46087386991611,6.308165571569673,1958.5462195214175
Chrysanthemum,71,92,59,25.03694973224242,60.406034022359194,6.667836334905395,2093.367745461906
Chrysanthemum,69,98,51,20.41526124470044,62.74021249401147,6.162243402778867,1998.7328825113837
Chrysanthemum,69,100,56,24.092155548481053,62.765483437985324,6.552556769386776,2030.7607851699008
Chrysanthemum,66,94,45,24.73101473527439,60.9559017321388,6.155423809047759,1948.8476338596784
Chrysanthemum,72,96,51,21.643582851696223,59.74015204184749,6.163961867442516,1943.8813402350543
Chrysanthemum,64,90,56,25.208633275180503,58.611440849354494,6.280538622864011,1936.4059847925594
Chrysanthemum,75,104,43,25.26197843269588,58.13143699337221,6.677105276976935,1945.1495828472018
Orchid,89,30,30,32.58342434976402,53.21706159082777,5.447585364684595,2299.291329681445
Orchid,73,33,23,36.460586640218,47.15870709167657,5.253835005536814,2186.7892572313676
Orchid,83,32,34,34.25924880925307,48.95244946996081,5.08991756348489,2159.4274595133797
Orchid,87,32,22,31.189122026557968,48.34032077085453,5.193950913565936,2225.175911429107
Orchid,92,26,21,35.709542310790205,51.73704748012791,5.208666713068215,2254.4199912361355
Orchid,91,39,23,36.47124766337406,55.166474779964275,5.022258906052014,2278.4053887053747
Orchid,74,35,20,34.96736811282528,47.91751025795751,5.385074435982372,2255.9854862145867
Orchid,84,39,36,35.55774505749603,53.98712929107137,5.445088973530961,2339.0684349422872
Orchid,87,36,24,35.03130094958356,53.06724955879715,5.061611843537658,2336.9820178825585
Orchid,92,33,39,35.32385157422935,47.8680198211624,5.161492790504118,2318.9202118623575
Orchid,81,39,39,35.339245719987,48.52219555975429,5.594592026193271,2337.0549413229455
Orchid,81,24,33,32.76946663677451,56.83116448900278,5.11364648225267,2300.4491748948526
Orchid,89,33,38,33.07535369197212,52.12699588102831,5.316529207413085,2260.961153444814
Orchid,78,25,30,35.59593550479244,49.42868605533049,5.55775455764548,2286.60365301529
Orchid,75,29,38,36.18219959914036,47.97145563694711,5.182712968669618,2273.6455805408987
Orchid,80,22,33,33.29207620475911,49.78001930585998,5.5556986385173746,2237.0755953828498
Orchid,78,22,38,34.254391341291964,55.51068641499867,5.044467808101572,2161.323428720032
Orchid,83,31,25,33.80746193356091,52.214517688993155,5.332184840346904,2276.6771853935597
Orchid,85,35,39,35.56687060524006,53.60466655813936,5.055444825061349,2159.9722641558765
Orchid,82,30,32,31.550429315227987,50.550707082590186,5.072530175892729,2263.7292357414162
Apricot Blossom,91,88,86,23.82654206016433,48.361690240854074,6.762162268279552,738.0589372948606
Apricot Blossom,96,85,71,24.20121193507618,47.87229312735487,6.799596506490354,765.9158227775775
Apricot Blossom,99,81,82,21.543745993791994,46.06198209157465,6.602660895512651,824.4996837414202
Apricot Blossom,88,78,80,20.298579630265056,41.05850086668639,7.156975123639478,740.6289997624245
Apricot Blossom,94,92,74,21.20076330329857,41.60915594463302,6.9785312264308335,710.6666289604557
Apricot Blossom,86,84,76,21.01560564788045,43.35740772294941,6.781467294241859,765.6008715714229
Apricot Blossom,96,92,67,24.428640173205707,45.16868241523159,6.798469284211273,816.5943399251427
Apricot Blossom,85,91,79,23.229348345311912,43.783867994672974,7.076499284889782,888.8701852148363
Apricot Blossom,88,89,84,21.14580602513135,45.88598721001024,7.089076967482358,825.3533162605694
Apricot Blossom,98,77,78,20.70267052839599,46.29339956237756,6.84173815509174,719.4016189450056
Apricot Blossom,99,79,82,22.73277452607687,47.20436719314188,6.707831671920775,796.2140541038361
Apricot Blossom,89,76,78,19.46836693023586,40.73292269537179,6.94798733642461,803.4953725588161
Apricot Blossom,89,75,82,20.628507853804944,44.283463926782815,7.110274062563523,843.2537732870136
Apricot Blossom,89,93,83,23.65392558181916,46.578078604010855,7.017879530047749,780.1209320580938
Apricot Blossom,83,92,69,23.922482793845845,49.32519255625329,7.147439458253382,797.5712615666027
Apricot Blossom,84,74,82,22.008834724911566,46.52166262326195,7.074687511850143,776.7708278320738
Apricot Blossom,92,85,86,21.87239153296423,48.93234813407266,7.123268493927728,875.6178890296035
Apricot Blossom,83,82,83,22.882713189433762,48.958197287989094,7.1926812884402835,877.3972688592415
Apricot Blossom,89,83,69,24.05814050627283,46.4705483301007,6.846750101407297,698.8138931513414
Apricot Blossom,85,83,71,23.00801074113309,47.274646019655165,7.0637016457989406,843.9187448280123
Peach Blossom,33,41,20,22.806213899408217,71.93241193043394,5.797411362073807,1959.9747087103726
Peach Blossom,40,43,36,22.883621763363806,70.98502620435575,5.345057326432147,1901.4392491955632
Peach Blossom,31,58,29,19.00448001933904,71.73721832239058,5.2111096546407945,1945.6643604922954
Peach Blossom,42,59,28,20.05642636468704,68.41503294173303,5.400093809236571,1974.836701231282
Peach Blossom,39,41,21,21.00042144412613,71.45047517215104,5.410088890025547,2034.588848050757
Peach Blossom,48,50,22,21.726793754265554,67.29372676130538,5.5178017509566395,1978.0663947773967
Peach Blossom,31,49,30,21.69530197513484,72.04607188884992,5.668364780611101,1921.807738098395
Peach Blossom,39,43,25,20.275458021641644,65.9856744420677,5.594327644079417,1925.0345775245844
Peach Blossom,39,50,35,20.45846773578056,64.58189649491413,5.334396383034835,1908.0554665252052
Peach Blossom,31,54,32,23.634240239761304,65.24366288456247,5.743892674187829,2026.3436353579261
Peach Blossom,42,46,37,22.002785504736863,63.903356868631725,5.460137529527157,2032.978081880894
Peach Blossom,42,46,22,19.485605806634616,66.3938957354556,5.555744967204662,1956.3914607389574
Peach Blossom,35,49,24,24.812116122325254,65.96452608015176,5.233010386680506,2034.9988801182394
Peach Blossom,47,43,26,20.970720497307898,69.85261800969148,5.594274797682367,2073.085034669701
Peach Blossom,41,44,33,21.363794683027113,70.91256990619429,5.686757824581494,2039.2372348775962
Peach Blossom,33,43,34,21.30160285277511,65.31217627692385,5.475407114304,1986.0358180932826
Peach Blossom,34,54,23,24.568303263832103,63.831504430772576,5.590804339400604,2086.4337294440807
Peach Blossom,35,55,30,21.183931846797574,69.29251790861396,5.430235377178941,1987.3597122440835
Peach Blossom,36,49,22,24.00823095179808,68.22479981114562,5.4705099529970065,2060.638961641674
Peach Blossom,34,42,25,20.94803963583813,67.20634699715023,5.365184054674718,1992.2897849914677
Lily,49,86,102,19.625730750416803,60.974992777694766,6.681231457097693,2233.375410508691
Lily,43,84,102,21.622453750787997,51.31223396729036,6.646919839397418,2220.6276755555195
Lily,40,88,89,19.075720033812118,55.661558100418404,6.290059728073158,2184.6191990242746
Lily,40,69,95,19.68258738840123,57.75286067753349,6.218462848607076,2237.573817511047
Lily,39,70,92,19.5188480586326,54.71648650862384,6.532617472059298,2154.439034672432
Lily,41,73,103,16.791498767888026,55.59630918547933,6.321135793380044,2191.311420472568
Lily,46,82,89,20.08329600473711,55.153427062792645,6.342389226309233,2129.0327228536303
Lily,35,73,91,21.53411502381984,58.31898769608035,6.391346050797989,2215.579846387052
Lily,52,83,103,16.716090601393553,53.72209524015926,6.510439231850164,2133.0560834695657
Lily,45,70,95,21.272419727198656,57.96469068130847,6.255137464383791,2109.4852951330954
Lily,53,88,100,18.89275086622614,51.5482553462839,6.543654551108258,2223.088302416924
Lily,37,69,97,18.14301974270657,59.91021954188744,6.365876969645093,2247.601829450491
Lily,39,84,98,19.099119952716418,59.9334797155513,6.208443088710041,2288.133805686697
Lily,51,79,104,18.31186631960367,58.68349577839879,6.215109166151672,2229.668698180417
Lily,43,85,101,17.92999117410949,60.95071791480936,6.196223220999666,2147.9140009890066
Lily,45,71,88,20.954072267092478,52.6731919719296,6.663491617184299,2292.299257679484
Lily,41,81,92,16.428217363712037,52.44967765468615,6.163128111008814,2138.227338282126
Lily,39,77,94,19.49394901004009,60.08900025804447,6.16840156073939,2122.109589412707
Lily,36,79,97,20.479960309265415,52.291739276396456,6.408814283741957,2226.476018473594
Lily,36,86,100,21.475825987382926,60.23701927200087,6.459495304265992,2299.090603349039
